"Start.Week","End.Week","State","Condition.Group","Condition","ICD10_codes","Age.Group","Number.of.COVID.19.Deaths"
2020-02-01,2020-11-07,"NY","Circulatory diseases","Cerebrovascular diseases","I60-I69","75-84",132
2020-02-01,2020-11-07,"NY","Circulatory diseases","Cerebrovascular diseases","I60-I69","85+",147
2020-02-01,2020-11-07,"NY","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","35-44",12
2020-02-01,2020-11-07,"NY","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","45-54",25
2020-02-01,2020-11-07,"NY","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","55-64",69
2020-02-01,2020-11-07,"NY","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","65-74",140
2020-02-01,2020-11-07,"NY","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","75-84",143
2020-02-01,2020-11-07,"NY","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","85+",212
2020-02-01,2020-11-07,"NY","Sepsis","Sepsis","A40-A41","0-24",0
2020-02-01,2020-11-07,"NY","Sepsis","Sepsis","A40-A41","25-34",14
2020-02-01,2020-11-07,"NY","Sepsis","Sepsis","A40-A41","35-44",22
2020-02-01,2020-11-07,"NY","Sepsis","Sepsis","A40-A41","45-54",48
2020-02-01,2020-11-07,"NY","Sepsis","Sepsis","A40-A41","55-64",116
2020-02-01,2020-11-07,"NY","Sepsis","Sepsis","A40-A41","65-74",210
2020-02-01,2020-11-07,"NY","Sepsis","Sepsis","A40-A41","75-84",202
2020-02-01,2020-11-07,"NY","Sepsis","Sepsis","A40-A41","85+",198
2020-02-01,2020-11-07,"NY","Malignant neoplasms","Malignant neoplasms","C00-C97","45-54",17
2020-02-01,2020-11-07,"NY","Malignant neoplasms","Malignant neoplasms","C00-C97","55-64",75
2020-02-01,2020-11-07,"NY","Malignant neoplasms","Malignant neoplasms","C00-C97","65-74",135
2020-02-01,2020-11-07,"NY","Malignant neoplasms","Malignant neoplasms","C00-C97","75-84",164
2020-02-01,2020-11-07,"NY","Malignant neoplasms","Malignant neoplasms","C00-C97","85+",145
2020-02-01,2020-11-07,"NY","Diabetes","Diabetes","E10-E14","35-44",30
2020-02-01,2020-11-07,"NY","Diabetes","Diabetes","E10-E14","45-54",68
2020-02-01,2020-11-07,"NY","Diabetes","Diabetes","E10-E14","55-64",204
2020-02-01,2020-11-07,"NY","Diabetes","Diabetes","E10-E14","65-74",306
2020-02-01,2020-11-07,"NY","Diabetes","Diabetes","E10-E14","75-84",317
2020-02-01,2020-11-07,"NY","Diabetes","Diabetes","E10-E14","85+",289
2020-02-01,2020-11-07,"NY","Obesity","Obesity","E65-E68","35-44",29
2020-02-01,2020-11-07,"NY","Obesity","Obesity","E65-E68","45-54",53
2020-02-01,2020-11-07,"NY","Obesity","Obesity","E65-E68","55-64",47
2020-02-01,2020-11-07,"NY","Obesity","Obesity","E65-E68","65-74",42
2020-02-01,2020-11-07,"NY","Obesity","Obesity","E65-E68","75-84",28
2020-02-01,2020-11-07,"NY","Obesity","Obesity","E65-E68","85+",16
2020-02-01,2020-11-07,"NY","Alzheimer disease","Alzheimer disease","G30","0-24",0
2020-02-01,2020-11-07,"NY","Alzheimer disease","Alzheimer disease","G30","25-34",0
2020-02-01,2020-11-07,"NY","Alzheimer disease","Alzheimer disease","G30","35-44",0
2020-02-01,2020-11-07,"NY","Alzheimer disease","Alzheimer disease","G30","45-54",0
2020-02-01,2020-11-07,"NY","Alzheimer disease","Alzheimer disease","G30","65-74",16
2020-02-01,2020-11-07,"NY","Alzheimer disease","Alzheimer disease","G30","75-84",73
2020-02-01,2020-11-07,"NY","Alzheimer disease","Alzheimer disease","G30","85+",161
2020-02-01,2020-11-07,"NY","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","0-24",0
2020-02-01,2020-11-07,"NY","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","25-34",0
2020-02-01,2020-11-07,"NY","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","35-44",0
2020-02-01,2020-11-07,"NY","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","55-64",12
2020-02-01,2020-11-07,"NY","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","65-74",92
2020-02-01,2020-11-07,"NY","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","75-84",318
2020-02-01,2020-11-07,"NY","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","85+",810
2020-02-01,2020-11-07,"NY","Renal failure","Renal failure","N17-N19","0-24",0
2020-02-01,2020-11-07,"NY","Renal failure","Renal failure","N17-N19","35-44",14
2020-02-01,2020-11-07,"NY","Renal failure","Renal failure","N17-N19","45-54",48
2020-02-01,2020-11-07,"NY","Renal failure","Renal failure","N17-N19","55-64",125
2020-02-01,2020-11-07,"NY","Renal failure","Renal failure","N17-N19","65-74",229
2020-02-01,2020-11-07,"NY","Renal failure","Renal failure","N17-N19","75-84",221
2020-02-01,2020-11-07,"NY","Renal failure","Renal failure","N17-N19","85+",234
2020-02-01,2020-11-07,"NY","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","25-34",10
2020-02-01,2020-11-07,"NY","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","35-44",18
2020-02-01,2020-11-07,"NY","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","45-54",17
2020-02-01,2020-11-07,"NY","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","55-64",37
2020-02-01,2020-11-07,"NY","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","65-74",61
2020-02-01,2020-11-07,"NY","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","75-84",64
2020-02-01,2020-11-07,"NY","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","85+",93
2020-02-01,2020-11-07,"NY","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","25-34",35
2020-02-01,2020-11-07,"NY","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","35-44",77
2020-02-01,2020-11-07,"NY","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","45-54",247
2020-02-01,2020-11-07,"NY","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","55-64",636
2020-02-01,2020-11-07,"NY","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","65-74",1251
2020-02-01,2020-11-07,"NY","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","75-84",1379
2020-02-01,2020-11-07,"NY","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","85+",1814
2020-02-01,2020-11-07,"NY","COVID-19","COVID-19","U071","0-24",16
2020-02-01,2020-11-07,"NY","COVID-19","COVID-19","U071","25-34",70
2020-02-01,2020-11-07,"NY","COVID-19","COVID-19","U071","35-44",184
2020-02-01,2020-11-07,"NY","COVID-19","COVID-19","U071","45-54",530
2020-02-01,2020-11-07,"NY","COVID-19","COVID-19","U071","55-64",1393
2020-02-01,2020-11-07,"NY","COVID-19","COVID-19","U071","65-74",2395
2020-02-01,2020-11-07,"NY","COVID-19","COVID-19","U071","75-84",3060
2020-02-01,2020-11-07,"NY","COVID-19","COVID-19","U071","85+",4284
2020-02-01,2020-11-07,"NC","Respiratory diseases","Influenza and pneumonia","J09-J18","25-34",12
2020-02-01,2020-11-07,"NC","Respiratory diseases","Influenza and pneumonia","J09-J18","35-44",17
2020-02-01,2020-11-07,"NC","Respiratory diseases","Influenza and pneumonia","J09-J18","45-54",69
2020-02-01,2020-11-07,"NC","Respiratory diseases","Influenza and pneumonia","J09-J18","55-64",140
2020-02-01,2020-11-07,"NC","Respiratory diseases","Influenza and pneumonia","J09-J18","65-74",270
2020-02-01,2020-11-07,"NC","Respiratory diseases","Influenza and pneumonia","J09-J18","75-84",267
2020-02-01,2020-11-07,"NC","Respiratory diseases","Influenza and pneumonia","J09-J18","85+",303
2020-02-01,2020-11-07,"NC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24",0
2020-02-01,2020-11-07,"NC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","55-64",22
2020-02-01,2020-11-07,"NC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","65-74",56
2020-02-01,2020-11-07,"NC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","75-84",84
2020-02-01,2020-11-07,"NC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","85+",60
2020-02-01,2020-11-07,"NC","Respiratory diseases","Adult respiratory distress syndrome","J80","0-24",0
2020-02-01,2020-11-07,"NC","Respiratory diseases","Adult respiratory distress syndrome","J80","35-44",12
2020-02-01,2020-11-07,"NC","Respiratory diseases","Adult respiratory distress syndrome","J80","45-54",24
2020-02-01,2020-11-07,"NC","Respiratory diseases","Adult respiratory distress syndrome","J80","55-64",55
2020-02-01,2020-11-07,"NC","Respiratory diseases","Adult respiratory distress syndrome","J80","65-74",88
2020-02-01,2020-11-07,"NC","Respiratory diseases","Adult respiratory distress syndrome","J80","75-84",66
2020-02-01,2020-11-07,"NC","Respiratory diseases","Adult respiratory distress syndrome","J80","85+",24
2020-02-01,2020-11-07,"NC","Respiratory diseases","Respiratory failure","J96","25-34",10
2020-02-01,2020-11-07,"NC","Respiratory diseases","Respiratory failure","J96","35-44",17
2020-02-01,2020-11-07,"NC","Respiratory diseases","Respiratory failure","J96","45-54",66
2020-02-01,2020-11-07,"NC","Respiratory diseases","Respiratory failure","J96","55-64",130
2020-02-01,2020-11-07,"NC","Respiratory diseases","Respiratory failure","J96","65-74",274
2020-02-01,2020-11-07,"NC","Respiratory diseases","Respiratory failure","J96","75-84",286
2020-02-01,2020-11-07,"NC","Respiratory diseases","Respiratory failure","J96","85+",247
2020-02-01,2020-11-07,"NC","Respiratory diseases","Respiratory arrest","R09.2","0-24",0
2020-02-01,2020-11-07,"NC","Respiratory diseases","Respiratory arrest","R09.2","25-34",0
2020-02-01,2020-11-07,"NC","Respiratory diseases","Respiratory arrest","R09.2","85+",11
2020-02-01,2020-11-07,"NC","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","0-24",0
2020-02-01,2020-11-07,"NC","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","55-64",16
2020-02-01,2020-11-07,"NC","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","65-74",30
2020-02-01,2020-11-07,"NC","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","75-84",35
2020-02-01,2020-11-07,"NC","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","85+",27
2020-02-01,2020-11-07,"NC","Circulatory diseases","Hypertensive diseases","I10-I15","0-24",0
2020-02-01,2020-11-07,"NC","Circulatory diseases","Hypertensive diseases","I10-I15","55-64",44
2020-02-01,2020-11-07,"NC","Circulatory diseases","Hypertensive diseases","I10-I15","65-74",94
2020-02-01,2020-11-07,"NC","Circulatory diseases","Hypertensive diseases","I10-I15","75-84",74
2020-02-01,2020-11-07,"NC","Circulatory diseases","Hypertensive diseases","I10-I15","85+",87
2020-02-01,2020-11-07,"NC","Circulatory diseases","Ischemic heart disease","I20-I25","0-24",0
2020-02-01,2020-11-07,"NC","Circulatory diseases","Ischemic heart disease","I20-I25","45-54",12
2020-02-01,2020-11-07,"NC","Circulatory diseases","Ischemic heart disease","I20-I25","55-64",20
2020-02-01,2020-11-07,"NC","Circulatory diseases","Ischemic heart disease","I20-I25","65-74",57
2020-02-01,2020-11-07,"NC","Circulatory diseases","Ischemic heart disease","I20-I25","75-84",72
2020-02-01,2020-11-07,"NC","Circulatory diseases","Ischemic heart disease","I20-I25","85+",76
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cardiac arrest","I46","0-24",0
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cardiac arrest","I46","45-54",26
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cardiac arrest","I46","55-64",47
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cardiac arrest","I46","65-74",81
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cardiac arrest","I46","75-84",55
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cardiac arrest","I46","85+",36
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","0-24",0
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","55-64",15
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","65-74",41
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","75-84",48
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","85+",67
2020-02-01,2020-11-07,"NC","Circulatory diseases","Heart failure","I50","0-24",0
2020-02-01,2020-11-07,"NC","Circulatory diseases","Heart failure","I50","25-34",0
2020-02-01,2020-11-07,"NC","Circulatory diseases","Heart failure","I50","55-64",19
2020-02-01,2020-11-07,"NC","Circulatory diseases","Heart failure","I50","65-74",46
2020-02-01,2020-11-07,"NC","Circulatory diseases","Heart failure","I50","75-84",68
2020-02-01,2020-11-07,"NC","Circulatory diseases","Heart failure","I50","85+",84
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cerebrovascular diseases","I60-I69","0-24",0
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cerebrovascular diseases","I60-I69","55-64",23
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cerebrovascular diseases","I60-I69","65-74",41
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cerebrovascular diseases","I60-I69","75-84",35
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cerebrovascular diseases","I60-I69","85+",36
2020-02-01,2020-11-07,"NC","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","0-24",0
2020-02-01,2020-11-07,"NC","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","25-34",0
2020-02-01,2020-11-07,"NC","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","45-54",15
2020-02-01,2020-11-07,"NC","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","55-64",18
2020-02-01,2020-11-07,"NC","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","65-74",43
2020-02-01,2020-11-07,"NC","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","75-84",42
2020-02-01,2020-11-07,"NC","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","85+",37
2020-02-01,2020-11-07,"NC","Sepsis","Sepsis","A40-A41","0-24",0
2020-02-01,2020-11-07,"NC","Sepsis","Sepsis","A40-A41","45-54",24
2020-02-01,2020-11-07,"NC","Sepsis","Sepsis","A40-A41","55-64",54
2020-02-01,2020-11-07,"NC","Sepsis","Sepsis","A40-A41","65-74",83
2020-02-01,2020-11-07,"NC","Sepsis","Sepsis","A40-A41","75-84",62
2020-02-01,2020-11-07,"NC","Sepsis","Sepsis","A40-A41","85+",60
2020-02-01,2020-11-07,"NC","Malignant neoplasms","Malignant neoplasms","C00-C97","25-34",0
2020-02-01,2020-11-07,"NC","Malignant neoplasms","Malignant neoplasms","C00-C97","55-64",22
2020-02-01,2020-11-07,"NC","Malignant neoplasms","Malignant neoplasms","C00-C97","65-74",36
2020-02-01,2020-11-07,"NC","Malignant neoplasms","Malignant neoplasms","C00-C97","75-84",35
2020-02-01,2020-11-07,"NC","Malignant neoplasms","Malignant neoplasms","C00-C97","85+",22
2020-02-01,2020-11-07,"NC","Diabetes","Diabetes","E10-E14","0-24",0
2020-02-01,2020-11-07,"NC","Diabetes","Diabetes","E10-E14","35-44",12
2020-02-01,2020-11-07,"NC","Diabetes","Diabetes","E10-E14","45-54",18
2020-02-01,2020-11-07,"NC","Diabetes","Diabetes","E10-E14","55-64",52
2020-02-01,2020-11-07,"NC","Diabetes","Diabetes","E10-E14","65-74",107
2020-02-01,2020-11-07,"NC","Diabetes","Diabetes","E10-E14","75-84",94
2020-02-01,2020-11-07,"NC","Diabetes","Diabetes","E10-E14","85+",58
2020-02-01,2020-11-07,"NC","Obesity","Obesity","E65-E68","0-24",0
2020-02-01,2020-11-07,"NC","Obesity","Obesity","E65-E68","35-44",12
2020-02-01,2020-11-07,"NC","Obesity","Obesity","E65-E68","45-54",16
2020-02-01,2020-11-07,"NC","Obesity","Obesity","E65-E68","55-64",21
2020-02-01,2020-11-07,"NC","Obesity","Obesity","E65-E68","65-74",28
2020-02-01,2020-11-07,"NC","Obesity","Obesity","E65-E68","75-84",13
2020-02-01,2020-11-07,"NC","Alzheimer disease","Alzheimer disease","G30","0-24",0
2020-02-01,2020-11-07,"NC","Alzheimer disease","Alzheimer disease","G30","25-34",0
2020-02-01,2020-11-07,"NC","Alzheimer disease","Alzheimer disease","G30","35-44",0
2020-02-01,2020-11-07,"NC","Alzheimer disease","Alzheimer disease","G30","45-54",0
2020-02-01,2020-11-07,"NC","Alzheimer disease","Alzheimer disease","G30","55-64",0
2020-02-01,2020-11-07,"NC","Alzheimer disease","Alzheimer disease","G30","75-84",25
2020-02-01,2020-11-07,"NC","Alzheimer disease","Alzheimer disease","G30","85+",61
2020-02-01,2020-11-07,"NC","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","0-24",0
2020-02-01,2020-11-07,"NC","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","25-34",0
2020-02-01,2020-11-07,"NC","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","35-44",0
2020-02-01,2020-11-07,"NC","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","45-54",0
2020-02-01,2020-11-07,"NC","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","65-74",42
2020-02-01,2020-11-07,"NC","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","75-84",106
2020-02-01,2020-11-07,"NC","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","85+",220
2020-02-01,2020-11-07,"NC","Renal failure","Renal failure","N17-N19","0-24",0
2020-02-01,2020-11-07,"NC","Renal failure","Renal failure","N17-N19","45-54",22
2020-02-01,2020-11-07,"NC","Renal failure","Renal failure","N17-N19","55-64",64
2020-02-01,2020-11-07,"NC","Renal failure","Renal failure","N17-N19","65-74",92
2020-02-01,2020-11-07,"NC","Renal failure","Renal failure","N17-N19","75-84",94
2020-02-01,2020-11-07,"NC","Renal failure","Renal failure","N17-N19","85+",78
2020-02-01,2020-11-07,"NC","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","0-24",0
2020-02-01,2020-11-07,"NC","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","35-44",0
2020-02-01,2020-11-07,"NC","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","55-64",14
2020-02-01,2020-11-07,"NC","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","65-74",24
2020-02-01,2020-11-07,"NC","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","75-84",27
2020-02-01,2020-11-07,"NC","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","85+",29
2020-02-01,2020-11-07,"NC","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","25-34",14
2020-02-01,2020-11-07,"NC","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","35-44",38
2020-02-01,2020-11-07,"NC","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","45-54",91
2020-02-01,2020-11-07,"NC","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","55-64",175
2020-02-01,2020-11-07,"NC","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","65-74",382
2020-02-01,2020-11-07,"NC","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","75-84",401
2020-02-01,2020-11-07,"NC","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","85+",351
2020-02-01,2020-11-07,"NC","COVID-19","COVID-19","U071","25-34",23
2020-02-01,2020-11-07,"NC","COVID-19","COVID-19","U071","35-44",60
2020-02-01,2020-11-07,"NC","COVID-19","COVID-19","U071","45-54",164
2020-02-01,2020-11-07,"NC","COVID-19","COVID-19","U071","55-64",327
2020-02-01,2020-11-07,"NC","COVID-19","COVID-19","U071","65-74",637
2020-02-01,2020-11-07,"NC","COVID-19","COVID-19","U071","75-84",752
2020-02-01,2020-11-07,"NC","COVID-19","COVID-19","U071","85+",841
2020-02-01,2020-11-07,"ND","Respiratory diseases","Influenza and pneumonia","J09-J18","0-24",0
2020-02-01,2020-11-07,"ND","Respiratory diseases","Influenza and pneumonia","J09-J18","55-64",21
2020-02-01,2020-11-07,"ND","Respiratory diseases","Influenza and pneumonia","J09-J18","65-74",36
2020-02-01,2020-11-07,"ND","Respiratory diseases","Influenza and pneumonia","J09-J18","75-84",64
2020-02-01,2020-11-07,"ND","Respiratory diseases","Influenza and pneumonia","J09-J18","85+",84
2020-02-01,2020-11-07,"ND","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24",0
2020-02-01,2020-11-07,"ND","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","25-34",0
2020-02-01,2020-11-07,"ND","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","35-44",0
2020-02-01,2020-11-07,"ND","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","65-74",10
2020-02-01,2020-11-07,"ND","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","75-84",16
2020-02-01,2020-11-07,"ND","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","85+",33
2020-02-01,2020-11-07,"ND","Respiratory diseases","Adult respiratory distress syndrome","J80","0-24",0
2020-02-01,2020-11-07,"ND","Respiratory diseases","Adult respiratory distress syndrome","J80","25-34",0
2020-02-01,2020-11-07,"ND","Respiratory diseases","Adult respiratory distress syndrome","J80","65-74",13
2020-02-01,2020-11-07,"ND","Respiratory diseases","Adult respiratory distress syndrome","J80","75-84",11
2020-02-01,2020-11-07,"ND","Respiratory diseases","Respiratory failure","J96","25-34",0
2020-02-01,2020-11-07,"ND","Respiratory diseases","Respiratory failure","J96","55-64",20
