"Start.Week","End.Week","State","Condition.Group","Condition","ICD10_codes","Age.Group","Number.of.COVID.19.Deaths"
2020-02-01,2020-11-07,"MO","Circulatory diseases","Ischemic heart disease","I20-I25","85+",123
2020-02-01,2020-11-07,"MO","Circulatory diseases","Ischemic heart disease","I20-I25","Not stated",0
2020-02-01,2020-11-07,"MO","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",264
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrest","I46","0-24",0
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrest","I46","45-54",11
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrest","I46","55-64",21
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrest","I46","65-74",31
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrest","I46","75-84",36
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrest","I46","85+",35
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrest","I46","Not stated",0
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrest","I46","All Ages",137
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","0-24",0
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","35-44",0
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","55-64",15
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","65-74",45
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","75-84",55
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","85+",111
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","Not stated",0
2020-02-01,2020-11-07,"MO","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",232
2020-02-01,2020-11-07,"MO","Circulatory diseases","Heart failure","I50","0-24",0
2020-02-01,2020-11-07,"MO","Circulatory diseases","Heart failure","I50","55-64",11
2020-02-01,2020-11-07,"MO","Circulatory diseases","Heart failure","I50","65-74",39
2020-02-01,2020-11-07,"MO","Circulatory diseases","Heart failure","I50","75-84",61
2020-02-01,2020-11-07,"MO","Circulatory diseases","Heart failure","I50","85+",111
2020-02-01,2020-11-07,"MO","Circulatory diseases","Heart failure","I50","Not stated",0
2020-02-01,2020-11-07,"MO","Circulatory diseases","Heart failure","I50","All Ages",229
2020-02-01,2020-11-07,"MO","Diabetes","Diabetes","E10-E14","0-24",0
2020-02-01,2020-11-07,"MO","Diabetes","Diabetes","E10-E14","45-54",15
2020-02-01,2020-11-07,"MO","Diabetes","Diabetes","E10-E14","55-64",43
2020-02-01,2020-11-07,"MO","Diabetes","Diabetes","E10-E14","65-74",80
2020-02-01,2020-11-07,"MO","Diabetes","Diabetes","E10-E14","75-84",86
2020-02-01,2020-11-07,"MO","Diabetes","Diabetes","E10-E14","85+",64
2020-02-01,2020-11-07,"MO","Diabetes","Diabetes","E10-E14","Not stated",0
2020-02-01,2020-11-07,"MO","Diabetes","Diabetes","E10-E14","All Ages",294
2020-02-01,2020-11-07,"MO","Obesity","Obesity","E65-E68","55-64",19
2020-02-01,2020-11-07,"MO","Obesity","Obesity","E65-E68","65-74",22
2020-02-01,2020-11-07,"MO","Obesity","Obesity","E65-E68","75-84",12
2020-02-01,2020-11-07,"MO","Obesity","Obesity","E65-E68","Not stated",0
2020-02-01,2020-11-07,"MO","Obesity","Obesity","E65-E68","All Ages",65
2020-02-01,2020-11-07,"MO","Renal failure","Renal failure","N17-N19","0-24",0
2020-02-01,2020-11-07,"MO","Renal failure","Renal failure","N17-N19","25-34",0
2020-02-01,2020-11-07,"MO","Renal failure","Renal failure","N17-N19","45-54",14
2020-02-01,2020-11-07,"MO","Renal failure","Renal failure","N17-N19","55-64",59
2020-02-01,2020-11-07,"MO","Renal failure","Renal failure","N17-N19","65-74",102
2020-02-01,2020-11-07,"MO","Renal failure","Renal failure","N17-N19","75-84",109
2020-02-01,2020-11-07,"MO","Renal failure","Renal failure","N17-N19","85+",99
2020-02-01,2020-11-07,"MO","Renal failure","Renal failure","N17-N19","Not stated",0
2020-02-01,2020-11-07,"MO","Renal failure","Renal failure","N17-N19","All Ages",385
2020-02-01,2020-11-07,"MO","COVID-19","COVID-19","U071","25-34",12
2020-02-01,2020-11-07,"MO","COVID-19","COVID-19","U071","35-44",36
2020-02-01,2020-11-07,"MO","COVID-19","COVID-19","U071","45-54",93
2020-02-01,2020-11-07,"MO","COVID-19","COVID-19","U071","55-64",304
2020-02-01,2020-11-07,"MO","COVID-19","COVID-19","U071","65-74",670
2020-02-01,2020-11-07,"MO","COVID-19","COVID-19","U071","75-84",912
2020-02-01,2020-11-07,"MO","COVID-19","COVID-19","U071","85+",1171
2020-02-01,2020-11-07,"MO","COVID-19","COVID-19","U071","Not stated",0
2020-02-01,2020-11-07,"MO","COVID-19","COVID-19","U071","All Ages",3202
2020-02-01,2020-11-07,"MT","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24",0
2020-02-01,2020-11-07,"MT","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","25-34",0
2020-02-01,2020-11-07,"MT","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","75-84",27
2020-02-01,2020-11-07,"MT","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","Not stated",0
2020-02-01,2020-11-07,"MT","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",54
2020-02-01,2020-11-07,"MT","Circulatory diseases","Ischemic heart disease","I20-I25","0-24",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Ischemic heart disease","I20-I25","25-34",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Ischemic heart disease","I20-I25","35-44",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Ischemic heart disease","I20-I25","55-64",10
2020-02-01,2020-11-07,"MT","Circulatory diseases","Ischemic heart disease","I20-I25","65-74",11
2020-02-01,2020-11-07,"MT","Circulatory diseases","Ischemic heart disease","I20-I25","75-84",24
2020-02-01,2020-11-07,"MT","Circulatory diseases","Ischemic heart disease","I20-I25","85+",16
2020-02-01,2020-11-07,"MT","Circulatory diseases","Ischemic heart disease","I20-I25","Not stated",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",64
2020-02-01,2020-11-07,"MT","Circulatory diseases","Cardiac arrest","I46","0-24",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Cardiac arrest","I46","25-34",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Cardiac arrest","I46","65-74",11
2020-02-01,2020-11-07,"MT","Circulatory diseases","Cardiac arrest","I46","Not stated",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Cardiac arrest","I46","All Ages",25
2020-02-01,2020-11-07,"MT","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","0-24",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","25-34",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","75-84",11
2020-02-01,2020-11-07,"MT","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","85+",14
2020-02-01,2020-11-07,"MT","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","Not stated",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",33
2020-02-01,2020-11-07,"MT","Circulatory diseases","Heart failure","I50","0-24",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Heart failure","I50","25-34",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Heart failure","I50","35-44",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Heart failure","I50","Not stated",0
2020-02-01,2020-11-07,"MT","Circulatory diseases","Heart failure","I50","All Ages",29
2020-02-01,2020-11-07,"MT","Diabetes","Diabetes","E10-E14","0-24",0
2020-02-01,2020-11-07,"MT","Diabetes","Diabetes","E10-E14","25-34",0
2020-02-01,2020-11-07,"MT","Diabetes","Diabetes","E10-E14","35-44",0
2020-02-01,2020-11-07,"MT","Diabetes","Diabetes","E10-E14","55-64",13
2020-02-01,2020-11-07,"MT","Diabetes","Diabetes","E10-E14","65-74",23
2020-02-01,2020-11-07,"MT","Diabetes","Diabetes","E10-E14","75-84",31
2020-02-01,2020-11-07,"MT","Diabetes","Diabetes","E10-E14","85+",11
2020-02-01,2020-11-07,"MT","Diabetes","Diabetes","E10-E14","Not stated",0
2020-02-01,2020-11-07,"MT","Diabetes","Diabetes","E10-E14","All Ages",84
2020-02-01,2020-11-07,"MT","Obesity","Obesity","E65-E68","0-24",0
2020-02-01,2020-11-07,"MT","Obesity","Obesity","E65-E68","85+",0
2020-02-01,2020-11-07,"MT","Obesity","Obesity","E65-E68","Not stated",0
2020-02-01,2020-11-07,"MT","Obesity","Obesity","E65-E68","All Ages",19
2020-02-01,2020-11-07,"MT","Renal failure","Renal failure","N17-N19","0-24",0
2020-02-01,2020-11-07,"MT","Renal failure","Renal failure","N17-N19","35-44",0
2020-02-01,2020-11-07,"MT","Renal failure","Renal failure","N17-N19","Not stated",0
2020-02-01,2020-11-07,"MT","Renal failure","Renal failure","N17-N19","All Ages",27
2020-02-01,2020-11-07,"MT","COVID-19","COVID-19","U071","0-24",0
2020-02-01,2020-11-07,"MT","COVID-19","COVID-19","U071","45-54",19
2020-02-01,2020-11-07,"MT","COVID-19","COVID-19","U071","55-64",43
2020-02-01,2020-11-07,"MT","COVID-19","COVID-19","U071","65-74",75
2020-02-01,2020-11-07,"MT","COVID-19","COVID-19","U071","75-84",106
2020-02-01,2020-11-07,"MT","COVID-19","COVID-19","U071","85+",108
2020-02-01,2020-11-07,"MT","COVID-19","COVID-19","U071","Not stated",0
2020-02-01,2020-11-07,"MT","COVID-19","COVID-19","U071","All Ages",361
2020-02-01,2020-11-07,"NE","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24",0
2020-02-01,2020-11-07,"NE","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","35-44",0
2020-02-01,2020-11-07,"NE","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","65-74",24
2020-02-01,2020-11-07,"NE","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","75-84",30
2020-02-01,2020-11-07,"NE","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","85+",29
2020-02-01,2020-11-07,"NE","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","Not stated",0
2020-02-01,2020-11-07,"NE","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",93
2020-02-01,2020-11-07,"NE","Circulatory diseases","Ischemic heart disease","I20-I25","0-24",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Ischemic heart disease","I20-I25","25-34",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Ischemic heart disease","I20-I25","35-44",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Ischemic heart disease","I20-I25","65-74",10
2020-02-01,2020-11-07,"NE","Circulatory diseases","Ischemic heart disease","I20-I25","75-84",28
2020-02-01,2020-11-07,"NE","Circulatory diseases","Ischemic heart disease","I20-I25","85+",28
2020-02-01,2020-11-07,"NE","Circulatory diseases","Ischemic heart disease","I20-I25","Not stated",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",73
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrest","I46","25-34",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrest","I46","55-64",14
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrest","I46","65-74",11
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrest","I46","75-84",26
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrest","I46","85+",20
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrest","I46","Not stated",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrest","I46","All Ages",78
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","0-24",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","25-34",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","35-44",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","45-54",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","75-84",19
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","85+",26
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","Not stated",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",61
2020-02-01,2020-11-07,"NE","Circulatory diseases","Heart failure","I50","0-24",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Heart failure","I50","25-34",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Heart failure","I50","35-44",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Heart failure","I50","75-84",26
2020-02-01,2020-11-07,"NE","Circulatory diseases","Heart failure","I50","85+",39
2020-02-01,2020-11-07,"NE","Circulatory diseases","Heart failure","I50","Not stated",0
2020-02-01,2020-11-07,"NE","Circulatory diseases","Heart failure","I50","All Ages",82
2020-02-01,2020-11-07,"NE","Diabetes","Diabetes","E10-E14","0-24",0
2020-02-01,2020-11-07,"NE","Diabetes","Diabetes","E10-E14","55-64",17
2020-02-01,2020-11-07,"NE","Diabetes","Diabetes","E10-E14","65-74",37
2020-02-01,2020-11-07,"NE","Diabetes","Diabetes","E10-E14","75-84",29
2020-02-01,2020-11-07,"NE","Diabetes","Diabetes","E10-E14","85+",28
2020-02-01,2020-11-07,"NE","Diabetes","Diabetes","E10-E14","Not stated",0
2020-02-01,2020-11-07,"NE","Diabetes","Diabetes","E10-E14","All Ages",122
2020-02-01,2020-11-07,"NE","Obesity","Obesity","E65-E68","0-24",0
2020-02-01,2020-11-07,"NE","Obesity","Obesity","E65-E68","Not stated",0
2020-02-01,2020-11-07,"NE","Obesity","Obesity","E65-E68","All Ages",27
2020-02-01,2020-11-07,"NE","Renal failure","Renal failure","N17-N19","0-24",0
2020-02-01,2020-11-07,"NE","Renal failure","Renal failure","N17-N19","25-34",0
2020-02-01,2020-11-07,"NE","Renal failure","Renal failure","N17-N19","65-74",18
2020-02-01,2020-11-07,"NE","Renal failure","Renal failure","N17-N19","75-84",26
2020-02-01,2020-11-07,"NE","Renal failure","Renal failure","N17-N19","85+",18
2020-02-01,2020-11-07,"NE","Renal failure","Renal failure","N17-N19","Not stated",0
2020-02-01,2020-11-07,"NE","Renal failure","Renal failure","N17-N19","All Ages",79
2020-02-01,2020-11-07,"NE","COVID-19","COVID-19","U071","35-44",12
2020-02-01,2020-11-07,"NE","COVID-19","COVID-19","U071","45-54",35
2020-02-01,2020-11-07,"NE","COVID-19","COVID-19","U071","55-64",84
2020-02-01,2020-11-07,"NE","COVID-19","COVID-19","U071","65-74",152
2020-02-01,2020-11-07,"NE","COVID-19","COVID-19","U071","75-84",200
2020-02-01,2020-11-07,"NE","COVID-19","COVID-19","U071","85+",238
2020-02-01,2020-11-07,"NE","COVID-19","COVID-19","U071","Not stated",0
2020-02-01,2020-11-07,"NE","COVID-19","COVID-19","U071","All Ages",732
2020-02-01,2020-11-07,"NV","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24",0
2020-02-01,2020-11-07,"NV","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","25-34",0
2020-02-01,2020-11-07,"NV","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","65-74",28
2020-02-01,2020-11-07,"NV","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","75-84",35
2020-02-01,2020-11-07,"NV","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","85+",18
2020-02-01,2020-11-07,"NV","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","Not stated",0
2020-02-01,2020-11-07,"NV","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",92
2020-02-01,2020-11-07,"NV","Circulatory diseases","Ischemic heart disease","I20-I25","0-24",0
2020-02-01,2020-11-07,"NV","Circulatory diseases","Ischemic heart disease","I20-I25","25-34",0
2020-02-01,2020-11-07,"NV","Circulatory diseases","Ischemic heart disease","I20-I25","35-44",0
2020-02-01,2020-11-07,"NV","Circulatory diseases","Ischemic heart disease","I20-I25","55-64",14
2020-02-01,2020-11-07,"NV","Circulatory diseases","Ischemic heart disease","I20-I25","65-74",43
2020-02-01,2020-11-07,"NV","Circulatory diseases","Ischemic heart disease","I20-I25","75-84",40
2020-02-01,2020-11-07,"NV","Circulatory diseases","Ischemic heart disease","I20-I25","85+",23
2020-02-01,2020-11-07,"NV","Circulatory diseases","Ischemic heart disease","I20-I25","Not stated",0
2020-02-01,2020-11-07,"NV","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",123
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrest","I46","35-44",15
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrest","I46","45-54",44
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrest","I46","55-64",63
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrest","I46","65-74",127
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrest","I46","75-84",111
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrest","I46","85+",49
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrest","I46","Not stated",0
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrest","I46","All Ages",414
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","25-34",0
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","35-44",0
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","55-64",11
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","65-74",21
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","75-84",28
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","85+",19
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","Not stated",0
2020-02-01,2020-11-07,"NV","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",84
2020-02-01,2020-11-07,"NV","Circulatory diseases","Heart failure","I50","0-24",0
2020-02-01,2020-11-07,"NV","Circulatory diseases","Heart failure","I50","25-34",0
2020-02-01,2020-11-07,"NV","Circulatory diseases","Heart failure","I50","45-54",11
2020-02-01,2020-11-07,"NV","Circulatory diseases","Heart failure","I50","55-64",12
2020-02-01,2020-11-07,"NV","Circulatory diseases","Heart failure","I50","65-74",27
2020-02-01,2020-11-07,"NV","Circulatory diseases","Heart failure","I50","75-84",25
2020-02-01,2020-11-07,"NV","Circulatory diseases","Heart failure","I50","85+",24
2020-02-01,2020-11-07,"NV","Circulatory diseases","Heart failure","I50","Not stated",0
2020-02-01,2020-11-07,"NV","Circulatory diseases","Heart failure","I50","All Ages",102
2020-02-01,2020-11-07,"NV","Diabetes","Diabetes","E10-E14","25-34",0
2020-02-01,2020-11-07,"NV","Diabetes","Diabetes","E10-E14","45-54",22
2020-02-01,2020-11-07,"NV","Diabetes","Diabetes","E10-E14","55-64",50
2020-02-01,2020-11-07,"NV","Diabetes","Diabetes","E10-E14","65-74",60
2020-02-01,2020-11-07,"NV","Diabetes","Diabetes","E10-E14","75-84",53
2020-02-01,2020-11-07,"NV","Diabetes","Diabetes","E10-E14","85+",17
2020-02-01,2020-11-07,"NV","Diabetes","Diabetes","E10-E14","Not stated",0
2020-02-01,2020-11-07,"NV","Diabetes","Diabetes","E10-E14","All Ages",209
2020-02-01,2020-11-07,"NV","Obesity","Obesity","E65-E68","0-24",0
2020-02-01,2020-11-07,"NV","Obesity","Obesity","E65-E68","45-54",15
2020-02-01,2020-11-07,"NV","Obesity","Obesity","E65-E68","55-64",18
2020-02-01,2020-11-07,"NV","Obesity","Obesity","E65-E68","65-74",15
2020-02-01,2020-11-07,"NV","Obesity","Obesity","E65-E68","Not stated",0
2020-02-01,2020-11-07,"NV","Obesity","Obesity","E65-E68","All Ages",65
2020-02-01,2020-11-07,"NV","Renal failure","Renal failure","N17-N19","0-24",0
2020-02-01,2020-11-07,"NV","Renal failure","Renal failure","N17-N19","45-54",17
2020-02-01,2020-11-07,"NV","Renal failure","Renal failure","N17-N19","55-64",29
2020-02-01,2020-11-07,"NV","Renal failure","Renal failure","N17-N19","65-74",45
2020-02-01,2020-11-07,"NV","Renal failure","Renal failure","N17-N19","75-84",43
2020-02-01,2020-11-07,"NV","Renal failure","Renal failure","N17-N19","85+",20
2020-02-01,2020-11-07,"NV","Renal failure","Renal failure","N17-N19","Not stated",0
2020-02-01,2020-11-07,"NV","Renal failure","Renal failure","N17-N19","All Ages",161
2020-02-01,2020-11-07,"NV","COVID-19","COVID-19","U071","25-34",12
2020-02-01,2020-11-07,"NV","COVID-19","COVID-19","U071","35-44",50
2020-02-01,2020-11-07,"NV","COVID-19","COVID-19","U071","45-54",146
2020-02-01,2020-11-07,"NV","COVID-19","COVID-19","U071","55-64",239
2020-02-01,2020-11-07,"NV","COVID-19","COVID-19","U071","65-74",455
2020-02-01,2020-11-07,"NV","COVID-19","COVID-19","U071","75-84",478
2020-02-01,2020-11-07,"NV","COVID-19","COVID-19","U071","85+",305
2020-02-01,2020-11-07,"NV","COVID-19","COVID-19","U071","Not stated",0
2020-02-01,2020-11-07,"NV","COVID-19","COVID-19","U071","All Ages",1689
2020-02-01,2020-11-07,"NH","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","0-24",0
2020-02-01,2020-11-07,"NH","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","25-34",0
2020-02-01,2020-11-07,"NH","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","35-44",0
2020-02-01,2020-11-07,"NH","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","75-84",21
2020-02-01,2020-11-07,"NH","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","85+",14
2020-02-01,2020-11-07,"NH","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","Not stated",0
2020-02-01,2020-11-07,"NH","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",43
2020-02-01,2020-11-07,"NH","Circulatory diseases","Ischemic heart disease","I20-I25","0-24",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Ischemic heart disease","I20-I25","25-34",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Ischemic heart disease","I20-I25","35-44",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Ischemic heart disease","I20-I25","75-84",22
2020-02-01,2020-11-07,"NH","Circulatory diseases","Ischemic heart disease","I20-I25","85+",14
2020-02-01,2020-11-07,"NH","Circulatory diseases","Ischemic heart disease","I20-I25","Not stated",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",44
2020-02-01,2020-11-07,"NH","Circulatory diseases","Cardiac arrest","I46","0-24",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Cardiac arrest","I46","25-34",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Cardiac arrest","I46","35-44",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Cardiac arrest","I46","Not stated",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Cardiac arrest","I46","All Ages",23
2020-02-01,2020-11-07,"NH","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","0-24",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","25-34",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","35-44",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","45-54",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","85+",18
2020-02-01,2020-11-07,"NH","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","Not stated",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",32
2020-02-01,2020-11-07,"NH","Circulatory diseases","Heart failure","I50","0-24",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Heart failure","I50","25-34",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Heart failure","I50","35-44",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Heart failure","I50","85+",33
2020-02-01,2020-11-07,"NH","Circulatory diseases","Heart failure","I50","Not stated",0
2020-02-01,2020-11-07,"NH","Circulatory diseases","Heart failure","I50","All Ages",48
2020-02-01,2020-11-07,"NH","Diabetes","Diabetes","E10-E14","0-24",0
2020-02-01,2020-11-07,"NH","Diabetes","Diabetes","E10-E14","25-34",0
2020-02-01,2020-11-07,"NH","Diabetes","Diabetes","E10-E14","35-44",0
2020-02-01,2020-11-07,"NH","Diabetes","Diabetes","E10-E14","45-54",0
2020-02-01,2020-11-07,"NH","Diabetes","Diabetes","E10-E14","75-84",13
2020-02-01,2020-11-07,"NH","Diabetes","Diabetes","E10-E14","85+",14
2020-02-01,2020-11-07,"NH","Diabetes","Diabetes","E10-E14","Not stated",0
2020-02-01,2020-11-07,"NH","Diabetes","Diabetes","E10-E14","All Ages",37
2020-02-01,2020-11-07,"NH","Obesity","Obesity","E65-E68","0-24",0
2020-02-01,2020-11-07,"NH","Obesity","Obesity","E65-E68","25-34",0
2020-02-01,2020-11-07,"NH","Obesity","Obesity","E65-E68","35-44",0
2020-02-01,2020-11-07,"NH","Obesity","Obesity","E65-E68","55-64",0
2020-02-01,2020-11-07,"NH","Obesity","Obesity","E65-E68","75-84",0
2020-02-01,2020-11-07,"NH","Obesity","Obesity","E65-E68","85+",0
2020-02-01,2020-11-07,"NH","Obesity","Obesity","E65-E68","Not stated",0
2020-02-01,2020-11-07,"NH","Renal failure","Renal failure","N17-N19","0-24",0
2020-02-01,2020-11-07,"NH","Renal failure","Renal failure","N17-N19","25-34",0
2020-02-01,2020-11-07,"NH","Renal failure","Renal failure","N17-N19","35-44",0
2020-02-01,2020-11-07,"NH","Renal failure","Renal failure","N17-N19","65-74",11
2020-02-01,2020-11-07,"NH","Renal failure","Renal failure","N17-N19","75-84",11
2020-02-01,2020-11-07,"NH","Renal failure","Renal failure","N17-N19","85+",12
2020-02-01,2020-11-07,"NH","Renal failure","Renal failure","N17-N19","Not stated",0
2020-02-01,2020-11-07,"NH","Renal failure","Renal failure","N17-N19","All Ages",40
2020-02-01,2020-11-07,"NH","COVID-19","COVID-19","U071","25-34",0
2020-02-01,2020-11-07,"NH","COVID-19","COVID-19","U071","45-54",11
2020-02-01,2020-11-07,"NH","COVID-19","COVID-19","U071","55-64",19
2020-02-01,2020-11-07,"NH","COVID-19","COVID-19","U071","65-74",67
2020-02-01,2020-11-07,"NH","COVID-19","COVID-19","U071","75-84",132
